problem_id,raw_text,language,category,subcategory,district,data_source,label_source
JH_FUSION_00843,"Sir/Madam, Gumla bus stand में teacher नियमित नहीं आते को लेकर शिकायत दर्ज करनी है.",en,education,digital_learning,Gumla,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00844,यह urgent complaint है: खुले में garbage पड़ा है at Gumla district.,en,sanitation,garbage,Gumla,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00845,"area unsafe है 1 hafte से ठीक नहीं है, कृपया कार्रवाई करें। जगह: Lohardaga ke paas.",hi,public_safety,illegal_construction,Lohardaga,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00846,Deoghar district में फसल का support नहीं मिल रहा की problem hai। कई दिनों से लोग परेशान haiं।,en,agriculture,livestock,Deoghar,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00847,Garhwa district में गांव तक bus नहीं आती की समस्या है। 2 din से लोग परेशान हैं।,hinglish,transport,road_connectivity,Garhwa,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00848,Lohardaga ke block के पास school building खराब है की शिकायत है। कई बार बताने के बाद भी समाधान नहीं हुआ।,hi,education,college_access,Lohardaga,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00849,Please check health centre में doctor उपलब्ध नहीं hai near Deoghar ke paas; residents are facing problems.,hinglish,health,hospital_access,Deoghar,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00850,"हमारे  Jamtara district area में बारिश में सड़क unsafe हो जाती hai hai, बच्चों और बुजुर्गों को दिक्कत हो रही hai।",en,roads,pothole,Jamtara,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00851,Please check pension का payment रुका है near Khunti ke paas; residents are facing problems.,hinglish,welfare,pension,Khunti,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00852,"आवास  की सुविधा नहीं hai 3 din से ठीक नहीं hai, please कार्रवाई करें। जगह: Dumka.",hinglish,housing,street_access,Dumka,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00853,"हमारे  Jamtara district area में school building खराब है है, बच्चों और बुजुर्गों को दिक्कत हो रही है।",en,education,teacher_or_staff,Jamtara,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00854,"bhai Garhwa ke paas side सड़क टूटी हुई है bahut zyada hai, koi action lo.",hinglish,roads,street_maintenance,Garhwa,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00855,Garhwa ke mohalla में बारिश में सड़क unsafe हो जाती hai के कारण daily life प्रभावित hai। जल्द समाधान चाहिए।,hinglish,roads,street_maintenance,Garhwa,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00856,"bhai Godda ke village side road पर बड़े गड्ढे हैं bahut zyada hai, koi action lo.",hinglish,roads,street_maintenance,Godda,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00857,"bhai Ramgarh ke paas side बिना अनुमति construction हो रहा है bahut zyada hai, koi action lo.",en,public_safety,illegal_construction,Ramgarh,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00858,Deoghar bus stand में कचरा कई दिनों से नहीं उठा की समस्या है। 1 hafte से लोग परेशान हैं।,hi,sanitation,drainage,Deoghar,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00859,"pension का payment रुका है पिछले महीने से ठीक नहीं है, कृपया कार्रवाई करें। जगह: Chatra district.",hinglish,welfare,pension,Chatra,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00860,Jamshedpur के पास income certificate नहीं मिल रहा की शिकायत hai। कई बार बताने के बाद भी समाधान नहीं हुआ।,hinglish,certificates,birth_certificate,Jamshedpur,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00861,West Singhbhum district में street light बंद है की समस्या है। 1 hafte से लोग परेशान हैं।,en,electricity,power_cut,West Singhbhum,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00862,यह urgent complaint hai: अस्पताल में दवाइयां नहीं haiं at Giridih.,hinglish,health,primary_healthcare,Giridih,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00863,Pakur  ke paas के लोगों को घर के पास drainage नहीं है की वजह से काफी परेशानी हो रही है।,hi,housing,house_repair,Pakur,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00864,"हमारे Jamshedpur district area में सड़क टूटी हुई है है, बच्चों और बुजुर्गों को दिक्कत हो रही है।",hinglish,roads,road_damage,Jamshedpur,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00865,Simdega के पास transformer खराब है की शिकायत है। कई बार बताने के बाद भी समाधान नहीं हुआ।,hinglish,electricity,power_supply,Simdega,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00866,"ambulance समय पर नहीं आती कई दिनों से ठीक नहीं है, कृपया कार्रवाई करें। जगह: Sahibganj district.",hi,health,medicine_availability,Sahibganj,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00867,Khunti ke paas के लोगों को waste collection बंद hai की वजह से काफी परेशानी हो रही hai।,hinglish,sanitation,waste_collection,Khunti,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00868,"bhai Pakur ke paas side आवास की सुविधा नहीं है bahut zyada hai, koi action lo.",hi,housing,drainage,Pakur,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00869,Lohardaga के लोगों को ration नहीं मिल रहा की वजह से काफी परेशानी हो रही hai।,hinglish,welfare,benefit_delay,Lohardaga,synthetic_jharkhand,synthetic_generated_public_schema_inspired
JH_FUSION_00870,"bhai West Singhbhum bus stand side गंदा पानी आ रहा है bahut zyada hai, koi action lo.",hi,water,groundwater,West Singhbhum,synthetic_jharkhand,synthetic_generated_public_schema_inspired
